user_id,relation_type,identifier,relation_weight
U0002272,ip,IP_0000162,0.25
U0006085,device,DEVICE_0004872,1.0
U0006085,email,EMAIL_0002054,0.85
U0006085,mobile,MOBILE_0001644,0.95
U0006085,kyc_id,KYC_ID_0009048,1.0
U0006085,withdraw_address,WITHDRAW_ADDRESS_0005722,1.0
U0006085,ip,IP_0001646,0.25
U0005697,device,DEVICE_0001260,1.0
U0005697,email,EMAIL_0001352,0.85
U0005697,mobile,MOBILE_0009169,0.95
U0005697,kyc_id,KYC_ID_0001794,1.0
U0005697,withdraw_address,WITHDRAW_ADDRESS_0003830,1.0
U0005697,ip,IP_0001506,0.25
U0001175,device,DEVICE_0005100,1.0
U0001175,email,EMAIL_0006970,0.85
U0001175,mobile,MOBILE_0003150,0.95
U0001175,kyc_id,KYC_ID_0002089,1.0
U0001175,withdraw_address,WITHDRAW_ADDRESS_0000777,1.0
U0001175,ip,IP_0001913,0.25
U0002332,device,DEVICE_0004400,1.0
U0002332,email,EMAIL_0000780,0.85
U0002332,mobile,MOBILE_0005762,0.95
U0002332,kyc_id,KYC_ID_0006067,1.0
U0002332,withdraw_address,WITHDRAW_ADDRESS_0000996,1.0
U0002332,ip,IP_0001249,0.25
U0006065,device,DEVICE_0002718,1.0
U0006065,email,EMAIL_0007036,0.85
U0006065,mobile,MOBILE_0007923,0.95
U0006065,kyc_id,KYC_ID_0007591,1.0
U0006065,withdraw_address,WITHDRAW_ADDRESS_0002099,1.0
U0006065,ip,IP_0001741,0.25
U0006542,device,DEVICE_0004802,1.0
U0006542,email,EMAIL_0004189,0.85
U0006542,mobile,MOBILE_0000762,0.95
U0006542,kyc_id,KYC_ID_0001691,1.0
U0006542,withdraw_address,WITHDRAW_ADDRESS_0003958,1.0
U0006542,ip,IP_0001946,0.25
U0000468,device,DEVICE_0002364,1.0
U0000468,email,EMAIL_0005749,0.85
U0000468,mobile,MOBILE_0000511,0.95
U0000468,kyc_id,KYC_ID_0009527,1.0
U0000468,withdraw_address,WITHDRAW_ADDRESS_0003986,1.0
U0000468,ip,IP_0002153,0.25
U0006379,device,DEVICE_0002686,1.0
U0006379,email,EMAIL_0008966,0.85
U0006379,mobile,MOBILE_0003818,0.95
U0006379,kyc_id,KYC_ID_0003491,1.0
U0006379,withdraw_address,WITHDRAW_ADDRESS_0007150,1.0
U0006379,ip,IP_0002202,0.25
U0006379,ip,IP_0001379,0.25
U0002507,device,DEVICE_0003547,1.0
U0002507,email,EMAIL_0001437,0.85
U0002507,mobile,MOBILE_0004822,0.95
U0002507,kyc_id,KYC_ID_0008939,1.0
U0002507,withdraw_address,WITHDRAW_ADDRESS_0003086,1.0
U0002507,ip,IP_0002614,0.25
U0006355,device,DEVICE_0005565,1.0
U0006355,email,EMAIL_0000804,0.85
U0006355,mobile,MOBILE_0000003,0.95
U0006355,kyc_id,KYC_ID_0004186,1.0
U0006355,withdraw_address,WITHDRAW_ADDRESS_0005740,1.0
U0006355,ip,IP_0001907,0.25
U0009503,device,DEVICE_0001174,1.0
U0009503,email,EMAIL_0002716,0.85
U0009503,mobile,MOBILE_0008789,0.95
U0009503,kyc_id,KYC_ID_0001151,1.0
U0009503,withdraw_address,WITHDRAW_ADDRESS_0004883,1.0
U0009503,ip,IP_0002499,0.25
U0005573,device,DEVICE_0001639,1.0
U0005573,email,EMAIL_0002987,0.85
U0005573,mobile,MOBILE_0007970,0.95
U0005573,kyc_id,KYC_ID_0004544,1.0
U0005573,withdraw_address,WITHDRAW_ADDRESS_0000493,1.0
U0005573,ip,IP_0002671,0.25
U0001428,device,DEVICE_0005382,1.0
U0001428,email,EMAIL_0002201,0.85
U0001428,mobile,MOBILE_0008076,0.95
U0001428,kyc_id,KYC_ID_0004757,1.0
U0001428,withdraw_address,WITHDRAW_ADDRESS_0003062,1.0
U0001428,ip,IP_0003211,0.25
U0001428,ip,IP_0000573,0.25
U0000530,device,DEVICE_0002690,1.0
U0000530,email,EMAIL_0002242,0.85
U0000530,mobile,MOBILE_0002975,0.95
U0000530,kyc_id,KYC_ID_0003524,1.0
U0000530,withdraw_address,WITHDRAW_ADDRESS_0002129,1.0
U0000530,ip,IP_0001949,0.25
U0009763,device,DEVICE_0002855,1.0
U0009763,email,EMAIL_0003253,0.85
U0009763,mobile,MOBILE_0004287,0.95
U0009763,kyc_id,KYC_ID_0006302,1.0
U0009763,withdraw_address,WITHDRAW_ADDRESS_0000424,1.0
U0009763,ip,IP_0003170,0.25
U0000748,device,DEVICE_0002056,1.0
U0000748,email,EMAIL_0006822,0.85
U0000748,mobile,MOBILE_0004784,0.95
U0000748,kyc_id,KYC_ID_0008170,1.0
U0000748,withdraw_address,WITHDRAW_ADDRESS_0004361,1.0
U0000748,ip,IP_0001486,0.25
U0004493,device,DEVICE_0001862,1.0
U0004493,email,EMAIL_0001065,0.85
U0004493,mobile,MOBILE_0005269,0.95
U0004493,kyc_id,KYC_ID_0004775,1.0
U0004493,withdraw_address,WITHDRAW_ADDRESS_0002828,1.0
U0004493,ip,IP_0000418,0.25
U0000682,device,DEVICE_0001089,1.0
U0000682,email,EMAIL_0000801,0.85
U0000682,mobile,MOBILE_0004404,0.95
U0000682,kyc_id,KYC_ID_0007338,1.0
U0000682,withdraw_address,WITHDRAW_ADDRESS_0003607,1.0
U0000682,ip,IP_0000263,0.25
U0009242,device,DEVICE_0006141,1.0
U0009242,email,EMAIL_0007998,0.85
U0009242,mobile,MOBILE_0006535,0.95
U0009242,kyc_id,KYC_ID_0005874,1.0
U0009242,withdraw_address,WITHDRAW_ADDRESS_0005282,1.0
U0009242,ip,IP_0000620,0.25
U0007522,device,DEVICE_0001416,1.0
U0007522,email,EMAIL_0000899,0.85
U0007522,mobile,MOBILE_0007638,0.95
U0007522,kyc_id,KYC_ID_0009447,1.0
U0007522,withdraw_address,WITHDRAW_ADDRESS_0006435,1.0
U0007522,ip,IP_0002577,0.25
U0000429,device,DEVICE_0002742,1.0
U0000429,email,EMAIL_0002557,0.85
U0000429,mobile,MOBILE_0005048,0.95
U0000429,kyc_id,KYC_ID_0004333,1.0
U0000429,withdraw_address,WITHDRAW_ADDRESS_0000018,1.0
U0000429,ip,IP_0000956,0.25
U0000668,device,DEVICE_0005911,1.0
U0000668,email,EMAIL_0006607,0.85
U0000668,mobile,MOBILE_0001873,0.95
U0000668,kyc_id,KYC_ID_0005030,1.0
U0000668,withdraw_address,WITHDRAW_ADDRESS_0005750,1.0
U0000668,ip,IP_0003222,0.25
U0007629,device,DEVICE_0000681,1.0
U0007629,email,EMAIL_0001130,0.85
U0007629,mobile,MOBILE_0006993,0.95
U0007629,kyc_id,KYC_ID_0004107,1.0
U0007629,withdraw_address,WITHDRAW_ADDRESS_0004903,1.0
U0007629,ip,IP_0002647,0.25
U0007857,device,DEVICE_0003671,1.0
U0007857,email,EMAIL_0008503,0.85
U0007857,mobile,MOBILE_0004488,0.95
U0007857,kyc_id,KYC_ID_0006454,1.0
U0007857,withdraw_address,WITHDRAW_ADDRESS_0005967,1.0
U0007857,ip,IP_0001285,0.25
U0007857,ip,IP_0001308,0.25
U0003870,device,DEVICE_0005940,1.0
U0003870,email,EMAIL_0006600,0.85
U0003870,mobile,MOBILE_0004451,0.95
U0003870,kyc_id,KYC_ID_0004774,1.0
U0003870,withdraw_address,WITHDRAW_ADDRESS_0000546,1.0
U0003870,ip,IP_0003022,0.25
U0002657,device,DEVICE_0002012,1.0
U0002657,email,EMAIL_0007516,0.85
U0002657,mobile,MOBILE_0008315,0.95
U0002657,kyc_id,KYC_ID_0000244,1.0
U0002657,withdraw_address,WITHDRAW_ADDRESS_0002609,1.0
U0002657,ip,IP_0000603,0.25
U0002842,device,DEVICE_0005714,1.0
U0002842,email,EMAIL_0007831,0.85
U0002842,mobile,MOBILE_0001857,0.95
U0002842,kyc_id,KYC_ID_0003002,1.0
U0002842,withdraw_address,WITHDRAW_ADDRESS_0003166,1.0
U0002842,ip,IP_0002242,0.25
U0002859,device,DEVICE_0004276,1.0
U0002859,email,EMAIL_0005147,0.85
U0002859,mobile,MOBILE_0001870,0.95
U0002859,kyc_id,KYC_ID_0008774,1.0
U0002859,withdraw_address,WITHDRAW_ADDRESS_0000877,1.0
U0002859,ip,IP_0003165,0.25
U0002623,device,DEVICE_0006106,1.0
U0002623,email,EMAIL_0002164,0.85
U0002623,mobile,MOBILE_0002590,0.95
U0002623,kyc_id,KYC_ID_0004911,1.0
U0002623,withdraw_address,WITHDRAW_ADDRESS_0004527,1.0
U0002623,ip,IP_0000821,0.25
U0008344,device,DEVICE_0003978,1.0
U0008344,email,EMAIL_0006649,0.85
U0008344,mobile,MOBILE_0001940,0.95
U0008344,kyc_id,KYC_ID_0005596,1.0
U0008344,withdraw_address,WITHDRAW_ADDRESS_0004442,1.0
U0008344,ip,IP_0002965,0.25
U0008344,ip,IP_0000748,0.25
U0003054,device,DEVICE_0004165,1.0
U0003054,email,EMAIL_0001902,0.85
U0003054,mobile,MOBILE_0005661,0.95
U0003054,kyc_id,KYC_ID_0001920,1.0
U0003054,withdraw_address,WITHDRAW_ADDRESS_0004441,1.0
U0003054,ip,IP_0001210,0.25
U0002535,device,DEVICE_0002675,1.0
U0002535,email,EMAIL_0002911,0.85
U0002535,mobile,MOBILE_0007842,0.95
U0002535,kyc_id,KYC_ID_0006087,1.0
U0002535,withdraw_address,WITHDRAW_ADDRESS_0005601,1.0
U0002535,ip,IP_0001892,0.25
U0002504,device,DEVICE_0003578,1.0
U0002504,email,EMAIL_0002246,0.85
U0002504,mobile,MOBILE_0008122,0.95
U0002504,kyc_id,KYC_ID_0002937,1.0
U0002504,withdraw_address,WITHDRAW_ADDRESS_0001221,1.0
U0002504,ip,IP_0000109,0.25
U0001593,device,DEVICE_0003218,1.0
U0001593,email,EMAIL_0004714,0.85
U0001593,mobile,MOBILE_0000795,0.95
U0001593,kyc_id,KYC_ID_0008275,1.0
U0001593,withdraw_address,WITHDRAW_ADDRESS_0005395,1.0
U0001593,ip,IP_0002070,0.25
U0008207,device,DEVICE_0002070,1.0
U0008207,email,EMAIL_0002433,0.85
U0008207,mobile,MOBILE_0000103,0.95
U0008207,kyc_id,KYC_ID_0006627,1.0
U0008207,withdraw_address,WITHDRAW_ADDRESS_0004049,1.0
U0008207,ip,IP_0002509,0.25
U0003382,device,DEVICE_0005816,1.0
U0003382,email,EMAIL_0004437,0.85
U0003382,mobile,MOBILE_0006933,0.95
U0003382,kyc_id,KYC_ID_0001616,1.0
U0003382,withdraw_address,WITHDRAW_ADDRESS_0005660,1.0
U0003382,ip,IP_0001777,0.25
U0003382,ip,IP_0000238,0.25
U0008650,device,DEVICE_0003804,1.0
U0008650,email,EMAIL_0000018,0.85
U0008650,mobile,MOBILE_0005770,0.95
U0008650,kyc_id,KYC_ID_0006324,1.0
U0008650,withdraw_address,WITHDRAW_ADDRESS_0002876,1.0
U0008650,ip,IP_0001761,0.25
U0008692,device,DEVICE_0006138,1.0
U0008692,email,EMAIL_0007933,0.85
U0008692,mobile,MOBILE_0000048,0.95
U0008692,kyc_id,KYC_ID_0009653,1.0
U0008692,withdraw_address,WITHDRAW_ADDRESS_0004257,1.0
U0008692,ip,IP_0002544,0.25
U0008692,ip,IP_0002385,0.25
U0003432,device,DEVICE_0000181,1.0
U0003432,email,EMAIL_0000042,0.85
U0003432,mobile,MOBILE_0002096,0.95
U0003432,kyc_id,KYC_ID_0000229,1.0
U0003432,withdraw_address,WITHDRAW_ADDRESS_0006206,1.0
U0003432,ip,IP_0000766,0.25
U0003432,ip,IP_0002422,0.25
U0000329,device,DEVICE_0004491,1.0
U0000329,email,EMAIL_0001467,0.85
U0000329,mobile,MOBILE_0008750,0.95
U0000329,kyc_id,KYC_ID_0009416,1.0
U0000329,withdraw_address,WITHDRAW_ADDRESS_0002474,1.0
U0000329,ip,IP_0003065,0.25
U0001925,device,DEVICE_0001687,1.0
U0001925,email,EMAIL_0000486,0.85
U0001925,mobile,MOBILE_0004295,0.95
U0001925,kyc_id,KYC_ID_0008376,1.0
U0001925,withdraw_address,WITHDRAW_ADDRESS_0003399,1.0
U0001925,ip,IP_0001861,0.25
U0001925,ip,IP_0003105,0.25
U0001694,device,DEVICE_0004225,1.0
U0001694,email,EMAIL_0007088,0.85
U0001694,mobile,MOBILE_0009368,0.95
U0001694,kyc_id,KYC_ID_0008499,1.0
U0001694,withdraw_address,WITHDRAW_ADDRESS_0006848,1.0
U0001694,ip,IP_0001337,0.25
U0002741,device,DEVICE_0003104,1.0
U0002741,email,EMAIL_0008315,0.85
U0002741,mobile,MOBILE_0008683,0.95
U0002741,kyc_id,KYC_ID_0004378,1.0
U0002741,withdraw_address,WITHDRAW_ADDRESS_0000745,1.0
U0002741,ip,IP_0000115,0.25
U0003259,device,DEVICE_0003425,1.0
U0003259,email,EMAIL_0001235,0.85
U0003259,mobile,MOBILE_0000930,0.95
U0003259,kyc_id,KYC_ID_0003255,1.0
U0003259,withdraw_address,WITHDRAW_ADDRESS_0007569,1.0
U0003259,ip,IP_0002503,0.25
U0003259,withdraw_address,WITHDRAW_ADDRESS_0000374,1.0
U0007441,device,DEVICE_0003110,1.0
U0007441,email,EMAIL_0008950,0.85
U0007441,mobile,MOBILE_0001435,0.95
U0007441,kyc_id,KYC_ID_0000867,1.0
U0007441,withdraw_address,WITHDRAW_ADDRESS_0006985,1.0
U0007441,ip,IP_0001664,0.25
U0000452,device,DEVICE_0001140,1.0
U0000452,email,EMAIL_0002615,0.85
U0000452,mobile,MOBILE_0006648,0.95
U0000452,kyc_id,KYC_ID_0001058,1.0
U0000452,withdraw_address,WITHDRAW_ADDRESS_0005309,1.0
U0000452,ip,IP_0001871,0.25
U0005578,device,DEVICE_0005080,1.0
U0005578,email,EMAIL_0005860,0.85
U0005578,mobile,MOBILE_0004566,0.95
U0005578,kyc_id,KYC_ID_0006942,1.0
U0005578,withdraw_address,WITHDRAW_ADDRESS_0005731,1.0
U0005578,ip,IP_0001501,0.25
U0005578,withdraw_address,WITHDRAW_ADDRESS_0003503,1.0
U0005536,device,DEVICE_0004737,1.0
U0005536,email,EMAIL_0001663,0.85
U0005536,mobile,MOBILE_0006783,0.95
U0005536,kyc_id,KYC_ID_0000007,1.0
U0005536,withdraw_address,WITHDRAW_ADDRESS_0002881,1.0
U0005536,ip,IP_0002720,0.25
U0005511,device,DEVICE_0002575,1.0
U0005511,email,EMAIL_0002901,0.85
U0005511,mobile,MOBILE_0008950,0.95
U0005511,kyc_id,KYC_ID_0001237,1.0
U0005511,withdraw_address,WITHDRAW_ADDRESS_0005016,1.0
U0005511,ip,IP_0001766,0.25
U0005674,device,DEVICE_0000052,1.0
U0005674,email,EMAIL_0004987,0.85
U0005674,mobile,MOBILE_0006132,0.95
U0005674,kyc_id,KYC_ID_0004244,1.0
U0005674,withdraw_address,WITHDRAW_ADDRESS_0007603,1.0
U0005674,ip,IP_0002198,0.25
U0006730,device,DEVICE_0002437,1.0
U0006730,email,EMAIL_0005192,0.85
U0006730,mobile,MOBILE_0002560,0.95
U0006730,kyc_id,KYC_ID_0000058,1.0
U0006730,withdraw_address,WITHDRAW_ADDRESS_0006020,1.0
U0006730,ip,IP_0002418,0.25
U0006730,withdraw_address,WITHDRAW_ADDRESS_0001637,1.0
U0009972,device,DEVICE_0005842,1.0
U0009972,email,EMAIL_0005993,0.85
U0009972,mobile,MOBILE_0009275,0.95
U0009972,kyc_id,KYC_ID_0003050,1.0
U0009972,withdraw_address,WITHDRAW_ADDRESS_0000848,1.0
U0009972,ip,IP_0000792,0.25
U0005902,device,DEVICE_0003586,1.0
U0005902,email,EMAIL_0003772,0.85
U0005902,mobile,MOBILE_0004097,0.95
U0005902,kyc_id,KYC_ID_0004592,1.0
U0005902,withdraw_address,WITHDRAW_ADDRESS_0003636,1.0
U0005902,ip,IP_0002826,0.25
U0005902,device,DEVICE_0006072,1.0
U0005902,ip,IP_0003031,0.25
U0005264,device,DEVICE_0005127,1.0
U0005264,email,EMAIL_0008122,0.85
U0005264,mobile,MOBILE_0009110,0.95
U0005264,kyc_id,KYC_ID_0002011,1.0
U0005264,withdraw_address,WITHDRAW_ADDRESS_0006664,1.0
U0005264,ip,IP_0000756,0.25
U0005264,device,DEVICE_0003140,1.0
U0005162,device,DEVICE_0000390,1.0
U0005162,email,EMAIL_0005239,0.85
U0005162,mobile,MOBILE_0003546,0.95
U0005162,kyc_id,KYC_ID_0002646,1.0
U0005162,withdraw_address,WITHDRAW_ADDRESS_0005338,1.0
U0005162,ip,IP_0002404,0.25
U0005053,device,DEVICE_0002694,1.0
U0005053,email,EMAIL_0006938,0.85
U0005053,mobile,MOBILE_0005260,0.95
U0005053,kyc_id,KYC_ID_0004884,1.0
U0005053,withdraw_address,WITHDRAW_ADDRESS_0007646,1.0
U0005053,ip,IP_0001668,0.25
U0005053,ip,IP_0002677,0.25
U0007222,device,DEVICE_0006058,1.0
U0007222,email,EMAIL_0000109,0.85
U0007222,mobile,MOBILE_0007149,0.95
U0007222,kyc_id,KYC_ID_0003730,1.0
U0007222,withdraw_address,WITHDRAW_ADDRESS_0006147,1.0
U0007222,ip,IP_0001969,0.25
U0000019,device,DEVICE_0003917,1.0
U0000019,email,EMAIL_0005671,0.85
U0000019,mobile,MOBILE_0001586,0.95
U0000019,kyc_id,KYC_ID_0009460,1.0
U0000019,withdraw_address,WITHDRAW_ADDRESS_0002639,1.0
U0000019,ip,IP_0001419,0.25
U0006557,device,DEVICE_0000081,1.0
U0006557,email,EMAIL_0000740,0.85
U0006557,mobile,MOBILE_0002407,0.95
U0006557,kyc_id,KYC_ID_0003244,1.0
U0006557,withdraw_address,WITHDRAW_ADDRESS_0001287,1.0
U0006557,ip,IP_0000917,0.25
U0006232,device,DEVICE_0005464,1.0
U0006232,email,EMAIL_0004876,0.85
U0006232,mobile,MOBILE_0004893,0.95
U0006232,kyc_id,KYC_ID_0009496,1.0
U0006232,withdraw_address,WITHDRAW_ADDRESS_0005350,1.0
U0006232,ip,IP_0000459,0.25
U0006232,ip,IP_0003224,0.25
U0006232,withdraw_address,WITHDRAW_ADDRESS_0003101,1.0
U0007349,device,DEVICE_0003832,1.0
U0007349,email,EMAIL_0003537,0.85
U0007349,mobile,MOBILE_0004516,0.95
U0007349,kyc_id,KYC_ID_0002576,1.0
U0007349,withdraw_address,WITHDRAW_ADDRESS_0007410,1.0
U0007349,ip,IP_0001722,0.25
U0006092,device,DEVICE_0005518,1.0
U0006092,email,EMAIL_0006415,0.85
U0006092,mobile,MOBILE_0001429,0.95
U0006092,kyc_id,KYC_ID_0000171,1.0
U0006092,withdraw_address,WITHDRAW_ADDRESS_0005500,1.0
U0006092,ip,IP_0001075,0.25
U0006299,device,DEVICE_0003815,1.0
U0006299,email,EMAIL_0005615,0.85
U0006299,mobile,MOBILE_0007135,0.95
U0006299,kyc_id,KYC_ID_0002221,1.0
U0006299,withdraw_address,WITHDRAW_ADDRESS_0006892,1.0
U0006299,ip,IP_0000607,0.25
U0004469,device,DEVICE_0000791,1.0
U0004469,email,EMAIL_0007721,0.85
U0004469,mobile,MOBILE_0002747,0.95
U0004469,kyc_id,KYC_ID_0004243,1.0
U0004469,withdraw_address,WITHDRAW_ADDRESS_0005464,1.0
U0004469,ip,IP_0002973,0.25
U0003350,device,DEVICE_0003666,1.0
U0003350,email,EMAIL_0000661,0.85
U0003350,mobile,MOBILE_0005684,0.95
U0003350,kyc_id,KYC_ID_0003936,1.0
U0003350,withdraw_address,WITHDRAW_ADDRESS_0000412,1.0
U0003350,ip,IP_0000729,0.25
U0003354,device,DEVICE_0003678,1.0
U0003354,email,EMAIL_0007684,0.85
U0003354,mobile,MOBILE_0005049,0.95
U0003354,kyc_id,KYC_ID_0004448,1.0
U0003354,withdraw_address,WITHDRAW_ADDRESS_0001875,1.0
U0003354,ip,IP_0002626,0.25
U0003354,withdraw_address,WITHDRAW_ADDRESS_0003614,1.0
U0000232,device,DEVICE_0001212,1.0
U0000232,email,EMAIL_0001768,0.85
U0000232,mobile,MOBILE_0000473,0.95
U0000232,kyc_id,KYC_ID_0007637,1.0
U0000232,withdraw_address,WITHDRAW_ADDRESS_0002541,1.0
U0000232,ip,IP_0000102,0.25
U0005289,device,DEVICE_0001763,1.0
U0005289,email,EMAIL_0007272,0.85
U0005289,mobile,MOBILE_0001353,0.95
U0005289,kyc_id,KYC_ID_0007206,1.0
U0005289,withdraw_address,WITHDRAW_ADDRESS_0004728,1.0
U0005289,ip,IP_0000703,0.25
U0006717,device,DEVICE_0000625,1.0
U0006717,email,EMAIL_0006442,0.85
U0006717,mobile,MOBILE_0004742,0.95
U0006717,kyc_id,KYC_ID_0000169,1.0
U0006717,withdraw_address,WITHDRAW_ADDRESS_0002006,1.0
U0006717,ip,IP_0001690,0.25
U0001748,device,DEVICE_0002879,1.0
U0001748,email,EMAIL_0005660,0.85
U0001748,mobile,MOBILE_0007199,0.95
U0001748,kyc_id,KYC_ID_0004355,1.0
U0001748,withdraw_address,WITHDRAW_ADDRESS_0004574,1.0
U0001748,ip,IP_0000409,0.25
U0001797,device,DEVICE_0005568,1.0
U0001797,email,EMAIL_0002223,0.85
U0001797,mobile,MOBILE_0001367,0.95
U0001797,kyc_id,KYC_ID_0002688,1.0
U0001797,withdraw_address,WITHDRAW_ADDRESS_0005958,1.0
U0001797,ip,IP_0003077,0.25
U0005948,device,DEVICE_0001095,1.0
U0005948,email,EMAIL_0006714,0.85
U0005948,mobile,MOBILE_0004988,0.95
U0005948,kyc_id,KYC_ID_0001581,1.0
U0005948,withdraw_address,WITHDRAW_ADDRESS_0004148,1.0
U0005948,ip,IP_0002219,0.25
U0008067,device,DEVICE_0001638,1.0
U0008067,email,EMAIL_0002127,0.85
U0008067,mobile,MOBILE_0007990,0.95
U0008067,kyc_id,KYC_ID_0000697,1.0
U0008067,withdraw_address,WITHDRAW_ADDRESS_0000461,1.0
U0008067,ip,IP_0000833,0.25
U0007364,device,DEVICE_0001080,1.0
U0007364,email,EMAIL_0003963,0.85
U0007364,mobile,MOBILE_0006429,0.95
U0007364,kyc_id,KYC_ID_0009028,1.0
U0007364,withdraw_address,WITHDRAW_ADDRESS_0005798,1.0
U0007364,ip,IP_0001608,0.25
U0007364,ip,IP_0002533,0.25
U0003591,device,DEVICE_0001296,1.0
U0003591,email,EMAIL_0001103,0.85
U0003591,mobile,MOBILE_0005538,0.95
U0003591,kyc_id,KYC_ID_0001443,1.0
U0003591,withdraw_address,WITHDRAW_ADDRESS_0004367,1.0
U0003591,ip,IP_0002227,0.25
U0003591,ip,IP_0003153,0.25
U0003663,device,DEVICE_0000618,1.0
U0003663,email,EMAIL_0006834,0.85
U0003663,mobile,MOBILE_0009295,0.95
U0003663,kyc_id,KYC_ID_0000575,1.0
U0003663,withdraw_address,WITHDRAW_ADDRESS_0001569,1.0
U0003663,ip,IP_0001446,0.25
U0003663,device,DEVICE_0001782,1.0
U0009205,device,DEVICE_0005899,1.0
U0009205,email,EMAIL_0004256,0.85
U0009205,mobile,MOBILE_0001356,0.95
U0009205,kyc_id,KYC_ID_0008768,1.0
U0009205,withdraw_address,WITHDRAW_ADDRESS_0004401,1.0
U0009205,ip,IP_0002579,0.25
U0009205,device,DEVICE_0000992,1.0
U0003689,device,DEVICE_0002137,1.0
U0003689,email,EMAIL_0004577,0.85
U0003689,mobile,MOBILE_0005494,0.95
U0003689,kyc_id,KYC_ID_0005757,1.0
U0003689,withdraw_address,WITHDRAW_ADDRESS_0007531,1.0
U0003689,ip,IP_0000712,0.25
U0001386,device,DEVICE_0002646,1.0
U0001386,email,EMAIL_0006717,0.85
U0001386,mobile,MOBILE_0004198,0.95
U0001386,kyc_id,KYC_ID_0003759,1.0
U0001386,withdraw_address,WITHDRAW_ADDRESS_0006229,1.0
U0001386,ip,IP_0002374,0.25
U0006022,device,DEVICE_0005393,1.0
U0006022,email,EMAIL_0006440,0.85
U0006022,mobile,MOBILE_0000682,0.95
U0006022,kyc_id,KYC_ID_0009461,1.0
U0006022,withdraw_address,WITHDRAW_ADDRESS_0006996,1.0
U0006022,ip,IP_0002340,0.25
U0001799,device,DEVICE_0004176,1.0
U0001799,email,EMAIL_0007910,0.85
U0001799,mobile,MOBILE_0003863,0.95
U0001799,kyc_id,KYC_ID_0003261,1.0
U0001799,withdraw_address,WITHDRAW_ADDRESS_0003839,1.0
U0001799,ip,IP_0002641,0.25
U0001889,device,DEVICE_0002895,1.0
U0001889,email,EMAIL_0003839,0.85
U0001889,mobile,MOBILE_0002195,0.95
U0001889,kyc_id,KYC_ID_0000059,1.0
U0001889,withdraw_address,WITHDRAW_ADDRESS_0006175,1.0
U0001889,ip,IP_0002442,0.25
U0000445,device,DEVICE_0002183,1.0
U0000445,email,EMAIL_0004285,0.85
U0000445,mobile,MOBILE_0005971,0.95
U0000445,kyc_id,KYC_ID_0007372,1.0
U0000445,withdraw_address,WITHDRAW_ADDRESS_0001622,1.0
U0000445,ip,IP_0000179,0.25
U0005620,device,DEVICE_0005337,1.0
U0005620,email,EMAIL_0002486,0.85
U0005620,mobile,MOBILE_0000412,0.95
U0005620,kyc_id,KYC_ID_0005559,1.0
U0005620,withdraw_address,WITHDRAW_ADDRESS_0002423,1.0
U0005620,ip,IP_0002471,0.25
U0008561,device,DEVICE_0003321,1.0
U0008561,email,EMAIL_0006339,0.85
U0008561,mobile,MOBILE_0000430,0.95
U0008561,kyc_id,KYC_ID_0001402,1.0
U0008561,withdraw_address,WITHDRAW_ADDRESS_0002214,1.0
U0008561,ip,IP_0000780,0.25
U0008561,withdraw_address,WITHDRAW_ADDRESS_0005767,1.0
U0008526,device,DEVICE_0005125,1.0
U0008526,email,EMAIL_0000955,0.85
U0008526,mobile,MOBILE_0007776,0.95
U0008526,kyc_id,KYC_ID_0003722,1.0
U0008526,withdraw_address,WITHDRAW_ADDRESS_0003642,1.0
U0008526,ip,IP_0002087,0.25
U0002398,device,DEVICE_0001645,1.0
U0002398,email,EMAIL_0007270,0.85
U0002398,mobile,MOBILE_0006368,0.95
U0002398,kyc_id,KYC_ID_0004117,1.0
U0002398,withdraw_address,WITHDRAW_ADDRESS_0006920,1.0
U0002398,ip,IP_0000337,0.25
U0008707,device,DEVICE_0002798,1.0
U0008707,email,EMAIL_0000422,0.85
U0008707,mobile,MOBILE_0007618,0.95
U0008707,kyc_id,KYC_ID_0001343,1.0
U0008707,withdraw_address,WITHDRAW_ADDRESS_0007755,1.0
U0008707,ip,IP_0001979,0.25
U0002845,device,DEVICE_0004340,1.0
U0002845,email,EMAIL_0007446,0.85
U0002845,mobile,MOBILE_0008848,0.95
U0002845,kyc_id,KYC_ID_0006030,1.0
U0002845,withdraw_address,WITHDRAW_ADDRESS_0005571,1.0
U0002845,ip,IP_0001974,0.25
U0002845,ip,IP_0002787,0.25
U0002289,device,DEVICE_0000590,1.0
U0002289,email,EMAIL_0001708,0.85
U0002289,mobile,MOBILE_0005232,0.95
U0002289,kyc_id,KYC_ID_0001390,1.0
U0002289,withdraw_address,WITHDRAW_ADDRESS_0003621,1.0
U0002289,ip,IP_0002809,0.25
U0009263,device,DEVICE_0001423,1.0
U0009263,email,EMAIL_0008185,0.85
U0009263,mobile,MOBILE_0002839,0.95
U0009263,kyc_id,KYC_ID_0007552,1.0
U0009263,withdraw_address,WITHDRAW_ADDRESS_0002941,1.0
U0009263,ip,IP_0002790,0.25
U0002863,device,DEVICE_0004513,1.0
U0002863,email,EMAIL_0000512,0.85
U0002863,mobile,MOBILE_0007533,0.95
U0002863,kyc_id,KYC_ID_0009018,1.0
U0002863,withdraw_address,WITHDRAW_ADDRESS_0000625,1.0
U0002863,ip,IP_0001973,0.25
U0002130,device,DEVICE_0000187,1.0
U0002130,email,EMAIL_0001088,0.85
