user_id,onboarding_score,dynamic_t1_score,combined_score,automatic_tier,final_tier,risk_source,recommended_actions,str_details_visible
U0009009,0.432243,0.375362,0.399252,L2,L2,automatic_t1,MONITOR,False
U0000901,0.459399,0.355458,0.399113,L2,L2,automatic_t1,MONITOR,False
U0004795,0.297562,0.472276,0.398896,L2,L2,automatic_t1,MONITOR,False
U0000100,0.329403,0.449211,0.398892,L2,L2,automatic_t1,MONITOR,False
U0008841,0.477123,0.341509,0.398467,L2,L2,automatic_t1,MONITOR,False
U0006721,0.358616,0.427007,0.398282,L2,L2,automatic_t1,MONITOR,False
U0007106,0.397715,0.398536,0.398191,L2,L2,automatic_t1,MONITOR,False
U0008719,0.220003,0.527181,0.398166,L2,L2,automatic_t1,MONITOR,False
U0008201,0.10368,0.61139,0.398152,L2,L2,automatic_t1,MONITOR,False
U0009606,0.405581,0.392701,0.39811,L2,L2,automatic_t1,MONITOR,False
U0004144,0.415497,0.385477,0.398086,L2,L2,automatic_t1,MONITOR,False
U0009266,0.38038,0.410554,0.397881,L2,L2,automatic_t1,MONITOR,False
U0008037,0.212595,0.531817,0.397744,L2,L2,automatic_t1,MONITOR,False
U0002828,0.342052,0.437992,0.397697,L2,L2,automatic_t1,MONITOR,False
U0009075,0.21633,0.527381,0.39674,L2,L2,automatic_t1,MONITOR,False
U0006937,0.372304,0.41436,0.396697,L2,L2,automatic_t1,MONITOR,False
U0003632,0.423651,0.376722,0.396432,L2,L2,automatic_t1,MONITOR,False
U0007648,0.207001,0.533506,0.396374,L2,L2,automatic_t1,MONITOR,False
U0009704,0.366034,0.418171,0.396273,L2,L2,automatic_t1,MONITOR,False
U0007425,0.221502,0.522538,0.396103,L2,L2,automatic_t1,MONITOR,False
U0004217,0.475369,0.337711,0.395527,L2,L2,automatic_t1,MONITOR,False
U0009210,0.361491,0.420045,0.395452,L2,L2,automatic_t1,MONITOR,False
U0000479,0.431373,0.369339,0.395393,L2,L2,automatic_t1,MONITOR,False
U0006976,0.384268,0.403298,0.395305,L2,L2,automatic_t1,MONITOR,False
U0001883,0.344684,0.431719,0.395164,L2,L2,automatic_t1,MONITOR,False
U0002847,0.346326,0.430425,0.395103,L2,L2,automatic_t1,MONITOR,False
U0000048,0.503809,0.316373,0.395096,L2,L2,automatic_t1,MONITOR,False
U0006613,0.452326,0.353171,0.394816,L2,L2,automatic_t1,MONITOR,False
U0006611,0.107809,0.602142,0.394522,L2,L2,automatic_t1,MONITOR,False
U0006701,0.269534,0.484662,0.394308,L2,L2,automatic_t1,MONITOR,False
U0008724,0.263009,0.489252,0.39423,L2,L2,automatic_t1,MONITOR,False
U0000176,0.347411,0.427181,0.393677,L2,L2,automatic_t1,MONITOR,False
U0002895,0.38582,0.39922,0.393592,L2,L2,automatic_t1,MONITOR,False
U0008889,0.265466,0.486313,0.393557,L2,L2,automatic_t1,MONITOR,False
U0007312,0.377045,0.404643,0.393052,L2,L2,automatic_t1,MONITOR,False
U0006517,0.577128,0.259186,0.392722,L2,L2,automatic_t1,MONITOR,False
U0006756,0.313218,0.450059,0.392586,L2,L2,automatic_t1,MONITOR,False
U0008436,0.331497,0.436591,0.392451,L2,L2,automatic_t1,MONITOR,False
U0007656,0.119881,0.589509,0.392265,L2,L2,automatic_t1,MONITOR,False
U0007707,0.419016,0.3728,0.392211,L2,L2,automatic_t1,MONITOR,False
U0002142,0.401712,0.385094,0.392074,L2,L2,automatic_t1,MONITOR,False
U0009927,0.227479,0.511014,0.391929,L2,L2,automatic_t1,MONITOR,False
U0009305,0.172675,0.550524,0.391827,L2,L2,automatic_t1,MONITOR,False
U0000184,0.163337,0.55609,0.391134,L2,L2,automatic_t1,MONITOR,False
U0001125,0.314837,0.446323,0.391099,L2,L2,automatic_t1,MONITOR,False
U0004486,0.327098,0.437362,0.391051,L2,L2,automatic_t1,MONITOR,False
U0002630,0.241067,0.499493,0.390954,L2,L2,automatic_t1,MONITOR,False
U0003341,0.184546,0.540404,0.390944,L2,L2,automatic_t1,MONITOR,False
U0003021,0.318255,0.443498,0.390896,L2,L2,automatic_t1,MONITOR,False
U0006232,0.365408,0.408941,0.390657,L2,L2,automatic_t1,MONITOR,False
U0002866,0.259077,0.485712,0.390525,L2,L2,automatic_t1,MONITOR,False
U0008358,0.198598,0.529366,0.390443,L2,L2,automatic_t1,MONITOR,False
U0007217,0.201934,0.526865,0.390394,L2,L2,automatic_t1,MONITOR,False
U0005042,0.428968,0.361971,0.39011,L2,L2,automatic_t1,MONITOR,False
U0009789,0.298294,0.456572,0.390095,L2,L2,automatic_t1,MONITOR,False
U0001926,0.454382,0.343425,0.390027,L2,L2,automatic_t1,MONITOR,False
U0001836,0.388408,0.39091,0.389859,L2,L2,automatic_t1,MONITOR,False
U0009980,0.35897,0.412211,0.38985,L2,L2,automatic_t1,MONITOR,False
U0009725,0.3855,0.392869,0.389774,L2,L2,automatic_t1,MONITOR,False
U0001985,0.304399,0.451447,0.389687,L2,L2,automatic_t1,MONITOR,False
U0008490,0.306532,0.449471,0.389437,L2,L2,automatic_t1,MONITOR,False
U0009030,0.224393,0.508607,0.389237,L2,L2,automatic_t1,MONITOR,False
U0005898,0.153949,0.559605,0.38923,L2,L2,automatic_t1,MONITOR,False
U0009791,0.474807,0.327069,0.389119,L2,L2,automatic_t1,MONITOR,False
U0000323,0.417075,0.368303,0.388787,L2,L2,automatic_t1,MONITOR,False
U0005077,0.591738,0.241388,0.388535,L2,L2,automatic_t1,MONITOR,False
U0007924,0.235984,0.498979,0.388521,L2,L2,automatic_t1,MONITOR,False
U0001866,0.380897,0.393777,0.388368,L2,L2,automatic_t1,MONITOR,False
U0002229,0.409501,0.372816,0.388224,L2,L2,automatic_t1,MONITOR,False
U0006285,0.242432,0.492781,0.387635,L2,L2,automatic_t1,MONITOR,False
U0007450,0.308858,0.44457,0.387571,L2,L2,automatic_t1,MONITOR,False
U0007457,0.36448,0.404278,0.387563,L2,L2,automatic_t1,MONITOR,False
U0001846,0.410122,0.37101,0.387437,L2,L2,automatic_t1,MONITOR,False
U0008419,0.171551,0.541967,0.386393,L2,L2,automatic_t1,MONITOR,False
U0002073,0.444765,0.342452,0.385423,L2,L2,automatic_t1,MONITOR,False
U0006484,0.377733,0.390815,0.385321,L2,L2,automatic_t1,MONITOR,False
U0007792,0.133748,0.567271,0.385192,L2,L2,automatic_t1,MONITOR,False
U0002646,0.343365,0.414878,0.384842,L2,L2,automatic_t1,MONITOR,False
U0008221,0.42926,0.352555,0.384771,L2,L2,automatic_t1,MONITOR,False
U0005565,0.277431,0.46159,0.384243,L2,L2,automatic_t1,MONITOR,False
U0007027,0.417192,0.360156,0.384111,L2,L2,automatic_t1,MONITOR,False
U0000515,0.15926,0.546854,0.384064,L2,L2,automatic_t1,MONITOR,False
U0009019,0.394198,0.376722,0.384062,L2,L2,automatic_t1,MONITOR,False
U0009622,0.28811,0.453487,0.384028,L2,L2,automatic_t1,MONITOR,False
U0000819,0.248388,0.481565,0.383631,L2,L2,automatic_t1,MONITOR,False
U0002683,0.235272,0.491036,0.383615,L2,L2,automatic_t1,MONITOR,False
U0001839,0.429414,0.350308,0.383532,L2,L2,automatic_t1,MONITOR,False
U0004834,0.286778,0.452754,0.383044,L2,L2,automatic_t1,MONITOR,False
U0006378,0.302662,0.441087,0.382949,L2,L2,automatic_t1,MONITOR,False
U0008509,0.189507,0.522878,0.382862,L2,L2,automatic_t1,MONITOR,False
U0008687,0.415619,0.359114,0.382846,L2,L2,automatic_t1,MONITOR,False
U0009549,0.495755,0.30015,0.382304,L2,L2,automatic_t1,MONITOR,False
U0002790,0.38975,0.376897,0.382295,L2,L2,automatic_t1,MONITOR,False
U0002005,0.249561,0.478141,0.382137,L2,L2,automatic_t1,MONITOR,False
U0008286,0.361187,0.397218,0.382085,L2,L2,automatic_t1,MONITOR,False
U0009158,0.165677,0.538584,0.381963,L2,L2,automatic_t1,MONITOR,False
U0009415,0.153581,0.547053,0.381795,L2,L2,automatic_t1,MONITOR,False
U0007703,0.264195,0.46611,0.381306,L2,L2,automatic_t1,MONITOR,False
U0001621,0.236679,0.485549,0.381024,L2,L2,automatic_t1,MONITOR,False
U0009292,0.206641,0.506809,0.380739,L2,L2,automatic_t1,MONITOR,False
U0005269,0.208772,0.504523,0.380307,L2,L2,automatic_t1,MONITOR,False
U0002912,0.226862,0.490801,0.379947,L2,L2,automatic_t1,MONITOR,False
U0002431,0.245971,0.47695,0.379939,L2,L2,automatic_t1,MONITOR,False
U0003225,0.256783,0.469011,0.379875,L2,L2,automatic_t1,MONITOR,False
U0009948,0.221035,0.494815,0.379828,L2,L2,automatic_t1,MONITOR,False
U0005983,0.23834,0.482279,0.379825,L2,L2,automatic_t1,MONITOR,False
U0003957,0.252292,0.472095,0.379778,L2,L2,automatic_t1,MONITOR,False
U0009588,0.182861,0.522349,0.379764,L2,L2,automatic_t1,MONITOR,False
U0009306,0.200471,0.509045,0.379444,L2,L2,automatic_t1,MONITOR,False
U0007895,0.226573,0.489955,0.379334,L2,L2,automatic_t1,MONITOR,False
U0006462,0.390247,0.371002,0.379085,L2,L2,automatic_t1,MONITOR,False
U0009004,0.18314,0.520636,0.378888,L2,L2,automatic_t1,MONITOR,False
U0000749,0.366913,0.387305,0.37874,L2,L2,automatic_t1,MONITOR,False
U0003506,0.405933,0.358715,0.378547,L2,L2,automatic_t1,MONITOR,False
U0005696,0.165838,0.532566,0.37854,L2,L2,automatic_t1,MONITOR,False
U0000769,0.346435,0.401766,0.378527,L2,L2,automatic_t1,MONITOR,False
U0005296,0.177366,0.52413,0.378489,L2,L2,automatic_t1,MONITOR,False
U0005082,0.39754,0.364551,0.378406,L2,L2,automatic_t1,MONITOR,False
U0005400,0.53393,0.265692,0.378352,L2,L2,automatic_t1,MONITOR,False
U0007347,0.290886,0.441677,0.378345,L2,L2,automatic_t1,MONITOR,False
U0006361,0.256759,0.466144,0.378203,L2,L2,automatic_t1,MONITOR,False
U0006895,0.130622,0.556862,0.377841,L2,L2,automatic_t1,MONITOR,False
U0007850,0.258564,0.464166,0.377813,L2,L2,automatic_t1,MONITOR,False
U0007379,0.373729,0.380233,0.377501,L2,L2,automatic_t1,MONITOR,False
U0006349,0.204876,0.502312,0.377388,L2,L2,automatic_t1,MONITOR,False
U0007659,0.386053,0.370681,0.377137,L2,L2,automatic_t1,MONITOR,False
U0007867,0.310809,0.424726,0.376881,L2,L2,automatic_t1,MONITOR,False
U0002693,0.374582,0.37817,0.376663,L2,L2,automatic_t1,MONITOR,False
U0006781,0.417299,0.346348,0.376147,L2,L2,automatic_t1,MONITOR,False
U0007745,0.237198,0.476306,0.37588,L2,L2,automatic_t1,MONITOR,False
U0007069,0.176854,0.519407,0.375535,L2,L2,automatic_t1,MONITOR,False
U0005657,0.433375,0.332818,0.375052,L2,L2,automatic_t1,MONITOR,False
U0001604,0.464645,0.309995,0.374948,L2,L2,automatic_t1,MONITOR,False
U0000399,0.226749,0.482152,0.374883,L2,L2,automatic_t1,MONITOR,False
U0002309,0.26724,0.452825,0.374879,L2,L2,automatic_t1,MONITOR,False
U0006622,0.197611,0.503033,0.374756,L2,L2,automatic_t1,MONITOR,False
U0007375,0.20795,0.494633,0.374226,L2,L2,automatic_t1,MONITOR,False
U0007937,0.26472,0.453357,0.37413,L2,L2,automatic_t1,MONITOR,False
U0002903,0.467411,0.306353,0.373997,L2,L2,automatic_t1,MONITOR,False
U0000863,0.353323,0.388681,0.373831,L2,L2,automatic_t1,MONITOR,False
U0003887,0.155284,0.531981,0.373769,L2,L2,automatic_t1,MONITOR,False
U0004162,0.392504,0.360112,0.373716,L2,L2,automatic_t1,MONITOR,False
U0007034,0.378545,0.37017,0.373688,L2,L2,automatic_t1,MONITOR,False
U0002621,0.325871,0.4079,0.373448,L2,L2,automatic_t1,MONITOR,False
U0004513,0.274042,0.445266,0.373352,L2,L2,automatic_t1,MONITOR,False
U0007143,0.133777,0.54681,0.373336,L2,L2,automatic_t1,MONITOR,False
U0007355,0.258723,0.455654,0.372943,L2,L2,automatic_t1,MONITOR,False
U0002271,0.173246,0.517464,0.372893,L2,L2,automatic_t1,MONITOR,False
U0004166,0.203531,0.495533,0.372892,L2,L2,automatic_t1,MONITOR,False
U0001713,0.468007,0.303846,0.372794,L2,L2,automatic_t1,MONITOR,False
U0008644,0.21159,0.489035,0.372508,L2,L2,automatic_t1,MONITOR,False
U0003280,0.259648,0.454056,0.372405,L2,L2,automatic_t1,MONITOR,False
U0004132,0.422379,0.336188,0.372388,L2,L2,automatic_t1,MONITOR,False
U0002638,0.333999,0.399857,0.372197,L2,L2,automatic_t1,MONITOR,False
U0004792,0.156441,0.528349,0.372148,L2,L2,automatic_t1,MONITOR,False
U0003193,0.24523,0.463869,0.372041,L2,L2,automatic_t1,MONITOR,False
U0004114,0.246073,0.462942,0.371857,L2,L2,automatic_t1,MONITOR,False
U0005785,0.425446,0.332969,0.371809,L2,L2,automatic_t1,MONITOR,False
U0006287,0.143648,0.536897,0.371732,L2,L2,automatic_t1,MONITOR,False
U0003113,0.143156,0.53685,0.371498,L2,L2,automatic_t1,MONITOR,False
U0005383,0.163036,0.522155,0.371325,L2,L2,automatic_t1,MONITOR,False
U0000253,0.274476,0.441375,0.371277,L2,L2,automatic_t1,MONITOR,False
U0002180,0.362928,0.376729,0.370933,L2,L2,automatic_t1,MONITOR,False
U0004613,0.428053,0.328962,0.37058,L2,L2,automatic_t1,MONITOR,False
U0006911,0.369774,0.371114,0.370551,L2,L2,automatic_t1,MONITOR,False
U0007416,0.249316,0.457321,0.369959,L2,L2,automatic_t1,MONITOR,False
U0002769,0.419976,0.333401,0.369762,L2,L2,automatic_t1,MONITOR,False
U0003211,0.305035,0.416584,0.369734,L2,L2,automatic_t1,MONITOR,False
U0005725,0.40652,0.342349,0.369301,L2,L2,automatic_t1,MONITOR,False
U0006676,0.260214,0.448281,0.369293,L2,L2,automatic_t1,MONITOR,False
U0002143,0.419675,0.332488,0.369106,L2,L2,automatic_t1,MONITOR,False
U0000110,0.221875,0.475613,0.369043,L2,L2,automatic_t1,MONITOR,False
U0009580,0.233264,0.467118,0.368899,L2,L2,automatic_t1,MONITOR,False
U0005844,0.291263,0.425091,0.368883,L2,L2,automatic_t1,MONITOR,False
U0000143,0.198566,0.491883,0.36869,L2,L2,automatic_t1,MONITOR,False
U0008179,0.189125,0.498573,0.368605,L2,L2,automatic_t1,MONITOR,False
U0003781,0.211782,0.482028,0.368525,L2,L2,automatic_t1,MONITOR,False
U0007187,0.247578,0.455231,0.368017,L2,L2,automatic_t1,MONITOR,False
U0001992,0.234114,0.464843,0.367937,L2,L2,automatic_t1,MONITOR,False
U0001663,0.395499,0.347933,0.36791,L2,L2,automatic_t1,MONITOR,False
U0000421,0.210261,0.481969,0.367852,L2,L2,automatic_t1,MONITOR,False
U0008922,0.123852,0.544126,0.367611,L2,L2,automatic_t1,MONITOR,False
U0006104,0.183299,0.500526,0.367291,L2,L2,automatic_t1,MONITOR,False
U0001323,0.490786,0.277682,0.367185,L2,L2,automatic_t1,MONITOR,False
U0009337,0.47804,0.286675,0.367048,L2,L2,automatic_t1,MONITOR,False
U0004756,0.518638,0.257249,0.367033,L2,L2,automatic_t1,MONITOR,False
U0009062,0.195781,0.490908,0.366954,L2,L2,automatic_t1,MONITOR,False
U0007798,0.281562,0.4284,0.366728,L2,L2,automatic_t1,MONITOR,False
U0008117,0.198888,0.488059,0.366607,L2,L2,automatic_t1,MONITOR,False
U0004307,0.300034,0.414708,0.366545,L2,L2,automatic_t1,MONITOR,False
U0006398,0.15166,0.521984,0.366448,L2,L2,automatic_t1,MONITOR,False
U0004726,0.299372,0.414581,0.366193,L2,L2,automatic_t1,MONITOR,False
U0001557,0.339018,0.385791,0.366146,L2,L2,automatic_t1,MONITOR,False
U0009428,0.22895,0.465249,0.366004,L2,L2,automatic_t1,MONITOR,False
U0007567,0.081228,0.571847,0.365787,L2,L2,automatic_t1,MONITOR,False
U0008139,0.394944,0.344619,0.365756,L2,L2,automatic_t1,MONITOR,False
U0009379,0.229584,0.464157,0.365636,L2,L2,automatic_t1,MONITOR,False
U0005827,0.329248,0.391923,0.365599,L2,L2,automatic_t1,MONITOR,False
U0007775,0.294058,0.417274,0.365523,L2,L2,automatic_t1,MONITOR,False
U0002062,0.393927,0.344448,0.365229,L2,L2,automatic_t1,MONITOR,False
U0009790,0.184424,0.496075,0.365182,L2,L2,automatic_t1,MONITOR,False
U0002267,0.189428,0.492338,0.365116,L2,L2,automatic_t1,MONITOR,False
U0003431,0.396309,0.342301,0.364984,L2,L2,automatic_t1,MONITOR,False
U0004215,0.319299,0.397826,0.364845,L2,L2,automatic_t1,MONITOR,False
U0005390,0.161188,0.512017,0.364669,L2,L2,automatic_t1,MONITOR,False
U0005576,0.441909,0.308474,0.364517,L2,L2,automatic_t1,MONITOR,False
U0000646,0.237668,0.456238,0.364439,L2,L2,automatic_t1,MONITOR,False
U0003461,0.363396,0.364902,0.364269,L2,L2,automatic_t1,MONITOR,False
U0006142,0.308392,0.404402,0.364078,L2,L2,automatic_t1,MONITOR,False
U0009545,0.36948,0.360087,0.364032,L2,L2,automatic_t1,MONITOR,False
U0000276,0.389089,0.345628,0.363882,L2,L2,automatic_t1,MONITOR,False
U0006216,0.272493,0.42995,0.363818,L2,L2,automatic_t1,MONITOR,False
U0008633,0.348579,0.373297,0.362915,L2,L2,automatic_t1,MONITOR,False
U0007209,0.191496,0.486886,0.362822,L2,L2,automatic_t1,MONITOR,False
U0006633,0.234913,0.455412,0.362803,L2,L2,automatic_t1,MONITOR,False
U0004120,0.51337,0.253713,0.362769,L2,L2,automatic_t1,MONITOR,False
U0004037,0.218159,0.467409,0.362724,L2,L2,automatic_t1,MONITOR,False
U0003784,0.235635,0.454686,0.362685,L2,L2,automatic_t1,MONITOR,False
U0004942,0.409126,0.32877,0.362519,L2,L2,automatic_t1,MONITOR,False
U0002977,0.222542,0.46365,0.362385,L2,L2,automatic_t1,MONITOR,False
U0004532,0.19498,0.483253,0.362178,L2,L2,automatic_t1,MONITOR,False
U0000945,0.301136,0.406181,0.362062,L2,L2,automatic_t1,MONITOR,False
U0006853,0.391059,0.34074,0.361874,L2,L2,automatic_t1,MONITOR,False
U0007628,0.434666,0.3089,0.361722,L2,L2,automatic_t1,MONITOR,False
U0004173,0.388847,0.342002,0.361677,L2,L2,automatic_t1,MONITOR,False
U0002190,0.184873,0.489109,0.36133,L2,L2,automatic_t1,MONITOR,False
U0006350,0.211479,0.469552,0.361161,L2,L2,automatic_t1,MONITOR,False
U0003141,0.19631,0.480466,0.361121,L2,L2,automatic_t1,MONITOR,False
U0007295,0.411472,0.324599,0.361086,L2,L2,automatic_t1,MONITOR,False
U0001994,0.400591,0.332448,0.361068,L2,L2,automatic_t1,MONITOR,False
U0005379,0.353774,0.36604,0.360888,L2,L2,automatic_t1,MONITOR,False
U0005821,0.212562,0.467925,0.360673,L2,L2,automatic_t1,MONITOR,False
U0005339,0.46918,0.280805,0.359922,L2,L2,automatic_t1,MONITOR,False
U0007309,0.17634,0.492799,0.359886,L2,L2,automatic_t1,MONITOR,False
U0006049,0.162601,0.502691,0.359853,L2,L2,automatic_t1,MONITOR,False
U0008679,0.164433,0.500906,0.359587,L2,L2,automatic_t1,MONITOR,False
U0005322,0.217546,0.462441,0.359585,L2,L2,automatic_t1,MONITOR,False
U0003159,0.214814,0.46404,0.359365,L2,L2,automatic_t1,MONITOR,False
U0006851,0.121897,0.531033,0.359196,L2,L2,automatic_t1,MONITOR,False
U0009918,0.200921,0.473502,0.359018,L2,L2,automatic_t1,MONITOR,False
U0008595,0.228566,0.453425,0.358984,L2,L2,automatic_t1,MONITOR,False
U0003561,0.287977,0.410356,0.358957,L2,L2,automatic_t1,MONITOR,False
U0006391,0.127315,0.526673,0.358943,L2,L2,automatic_t1,MONITOR,False
U0009389,0.208665,0.467603,0.358849,L2,L2,automatic_t1,MONITOR,False
U0002408,0.121616,0.530584,0.358817,L2,L2,automatic_t1,MONITOR,False
U0001885,0.156498,0.504807,0.358517,L2,L2,automatic_t1,MONITOR,False
U0006903,0.357255,0.359397,0.358498,L2,L2,automatic_t1,MONITOR,False
U0000786,0.375724,0.345644,0.358277,L2,L2,automatic_t1,MONITOR,False
U0001038,0.384351,0.339164,0.358143,L2,L2,automatic_t1,MONITOR,False
U0006281,0.217338,0.459774,0.357951,L2,L2,automatic_t1,MONITOR,False
U0009965,0.192108,0.477813,0.357817,L2,L2,automatic_t1,MONITOR,False
U0004340,0.342499,0.368417,0.357531,L2,L2,automatic_t1,MONITOR,False
U0000222,0.201588,0.470265,0.35742,L2,L2,automatic_t1,MONITOR,False
U0000489,0.245941,0.437866,0.357258,L2,L2,automatic_t1,MONITOR,False
U0005108,0.14623,0.509963,0.357195,L2,L2,automatic_t1,MONITOR,False
U0004741,0.141027,0.512127,0.356265,L2,L2,automatic_t1,MONITOR,False
U0002635,0.24923,0.433647,0.356192,L2,L2,automatic_t1,MONITOR,False
U0007257,0.27985,0.4113,0.356091,L2,L2,automatic_t1,MONITOR,False
U0006590,0.263473,0.423049,0.356027,L2,L2,automatic_t1,MONITOR,False
U0004542,0.297526,0.397999,0.3558,L2,L2,automatic_t1,MONITOR,False
U0001092,0.159336,0.497655,0.355561,L2,L2,automatic_t1,MONITOR,False
U0002238,0.372792,0.342985,0.355504,L2,L2,automatic_t1,MONITOR,False
U0007141,0.25836,0.425791,0.35547,L2,L2,automatic_t1,MONITOR,False
U0009099,0.19341,0.472787,0.355449,L2,L2,automatic_t1,MONITOR,False
U0002326,0.414484,0.312645,0.355417,L2,L2,automatic_t1,MONITOR,False
U0006487,0.208777,0.461489,0.35535,L2,L2,automatic_t1,MONITOR,False
U0006940,0.1146,0.52956,0.355277,L2,L2,automatic_t1,MONITOR,False
U0009055,0.214519,0.457167,0.355255,L2,L2,automatic_t1,MONITOR,False
U0005095,0.236064,0.440678,0.35474,L2,L2,automatic_t1,MONITOR,False
U0006434,0.189343,0.474469,0.354716,L2,L2,automatic_t1,MONITOR,False
U0000565,0.310469,0.386716,0.354692,L2,L2,automatic_t1,MONITOR,False
U0000552,0.323868,0.376932,0.354645,L2,L2,automatic_t1,MONITOR,False
U0006686,0.240578,0.437086,0.354553,L2,L2,automatic_t1,MONITOR,False
U0004066,0.188546,0.474312,0.35429,L2,L2,automatic_t1,MONITOR,False
U0001348,0.181117,0.479623,0.35425,L2,L2,automatic_t1,MONITOR,False
U0007765,0.173804,0.484729,0.354141,L2,L2,automatic_t1,MONITOR,False
U0005999,0.373165,0.340225,0.35406,L2,L2,automatic_t1,MONITOR,False
U0000462,0.267966,0.41629,0.353994,L2,L2,automatic_t1,MONITOR,False
U0006849,0.341783,0.362377,0.353727,L2,L2,automatic_t1,MONITOR,False
U0007606,0.261976,0.420091,0.353683,L2,L2,automatic_t1,MONITOR,False
U0005465,0.358731,0.349526,0.353392,L2,L2,automatic_t1,MONITOR,False
U0008886,0.165292,0.489322,0.353229,L2,L2,automatic_t1,MONITOR,False
U0003937,0.28429,0.402803,0.353028,L2,L2,automatic_t1,MONITOR,False
U0003181,0.203399,0.461375,0.353025,L2,L2,automatic_t1,MONITOR,False
U0009763,0.308367,0.385304,0.35299,L2,L2,automatic_t1,MONITOR,False
U0006256,0.348719,0.355886,0.352876,L2,L2,automatic_t1,MONITOR,False
U0001423,0.168347,0.485294,0.352177,L2,L2,automatic_t1,MONITOR,False
U0001575,0.142171,0.504074,0.352074,L2,L2,automatic_t1,MONITOR,False
U0009856,0.432565,0.293702,0.352024,L2,L2,automatic_t1,MONITOR,False
U0001787,0.375604,0.334935,0.352016,L2,L2,automatic_t1,MONITOR,False
U0009407,0.2731,0.408848,0.351834,L2,L2,automatic_t1,MONITOR,False
U0002492,0.220194,0.447075,0.351785,L2,L2,automatic_t1,MONITOR,False
U0000521,0.264025,0.415306,0.351768,L2,L2,automatic_t1,MONITOR,False
U0007568,0.273543,0.408333,0.351721,L2,L2,automatic_t1,MONITOR,False
U0001197,0.362327,0.34393,0.351657,L2,L2,automatic_t1,MONITOR,False
U0004124,0.231581,0.438414,0.351544,L2,L2,automatic_t1,MONITOR,False
U0008185,0.192749,0.466369,0.351448,L2,L2,automatic_t1,MONITOR,False
U0005117,0.216533,0.449117,0.351432,L2,L2,automatic_t1,MONITOR,False
U0001102,0.213787,0.450811,0.351261,L2,L2,automatic_t1,MONITOR,False
U0008398,0.361425,0.343777,0.351189,L2,L2,automatic_t1,MONITOR,False
U0009353,0.167548,0.484011,0.351097,L2,L2,automatic_t1,MONITOR,False
U0004136,0.271529,0.408585,0.351022,L2,L2,automatic_t1,MONITOR,False
U0008782,0.220618,0.445331,0.350952,L2,L2,automatic_t1,MONITOR,False
U0000821,0.267789,0.410834,0.350755,L2,L2,automatic_t1,MONITOR,False
U0004297,0.191232,0.46566,0.3504,L2,L2,automatic_t1,MONITOR,False
U0008169,0.158243,0.489444,0.350339,L2,L2,automatic_t1,MONITOR,False
U0005302,0.460747,0.270093,0.350168,L2,L2,automatic_t1,MONITOR,False
U0001542,0.187575,0.467771,0.350089,L2,L2,automatic_t1,MONITOR,False
U0009463,0.171728,0.479157,0.350037,L2,L2,automatic_t1,MONITOR,False
U0004534,0.399282,0.314101,0.349877,L2,L2,automatic_t1,MONITOR,False
U0007582,0.153835,0.491803,0.349856,L2,L2,automatic_t1,MONITOR,False
U0003982,0.262912,0.412802,0.349848,L2,L2,automatic_t1,MONITOR,False
U0008794,0.342001,0.355487,0.349823,L2,L2,automatic_t1,MONITOR,False
U0008851,0.249921,0.422077,0.349771,L2,L2,automatic_t1,MONITOR,False
U0002491,0.159556,0.487498,0.349763,L2,L2,automatic_t1,MONITOR,False
U0001209,0.329361,0.364473,0.349726,L2,L2,automatic_t1,MONITOR,False
U0003549,0.296616,0.388171,0.349718,L2,L2,automatic_t1,MONITOR,False
U0000823,0.209259,0.451325,0.349657,L2,L2,automatic_t1,MONITOR,False
U0002524,0.153604,0.491585,0.349633,L2,L2,automatic_t1,MONITOR,False
U0002008,0.288562,0.393831,0.349618,L2,L2,automatic_t1,MONITOR,False
U0007066,0.190852,0.464544,0.349593,L2,L2,automatic_t1,MONITOR,False
U0009889,0.480318,0.254809,0.349523,L2,L2,automatic_t1,MONITOR,False
U0001148,0.224783,0.439734,0.349455,L2,L2,automatic_t1,MONITOR,False
U0001218,0.224955,0.439446,0.34936,L2,L2,automatic_t1,MONITOR,False
U0008062,0.241332,0.427569,0.349349,L2,L2,automatic_t1,MONITOR,False
U0006195,0.437102,0.285799,0.349346,L2,L2,automatic_t1,MONITOR,False
U0004381,0.195297,0.460722,0.349244,L2,L2,automatic_t1,MONITOR,False
U0008882,0.206892,0.452084,0.349103,L2,L2,automatic_t1,MONITOR,False
U0008599,0.208451,0.450723,0.348969,L2,L2,automatic_t1,MONITOR,False
U0009273,0.220654,0.441708,0.348865,L2,L2,automatic_t1,MONITOR,False
U0002154,0.296452,0.386755,0.348828,L2,L2,automatic_t1,MONITOR,False
U0006278,0.337059,0.357329,0.348816,L2,L2,automatic_t1,MONITOR,False
U0000485,0.206595,0.451666,0.348736,L2,L2,automatic_t1,MONITOR,False
U0009385,0.184111,0.467906,0.348712,L2,L2,automatic_t1,MONITOR,False
U0004914,0.42063,0.296502,0.348636,L2,L2,automatic_t1,MONITOR,False
U0003311,0.43789,0.283845,0.348544,L2,L2,automatic_t1,MONITOR,False
U0008199,0.169193,0.478336,0.348496,L2,L2,automatic_t1,MONITOR,False
U0002984,0.143867,0.496459,0.348371,L2,L2,automatic_t1,MONITOR,False
U0009888,0.161424,0.483722,0.348357,L2,L2,automatic_t1,MONITOR,False
U0005801,0.309302,0.376507,0.348281,L2,L2,automatic_t1,MONITOR,False
